,ISBN,Publisher,Dewey,LC,Title,Number of Pages,Publish Place,Subject Place,Subject,Publish Date,on_NYT,publisher_id,publishplace_id,dewey_id,publisher_freq,publish_place_freq,dewey_freq,Author,author_id,author_frequency
850,8809017714,Giunti,,,Italian Art Painting Sculpture Archictecture from the Origins to the Present Day,340.12267196424136,,0.0,0.0,2000.0,0,1294,0,0,0,0,0,,0,0
851,015173156X,Harcourt Brace Jovanovich,853/.914,PQ4865.C6 P613 1984,Postscript to The name of the rose,84.0,San Diego,0.0,0.0,1984.0,0,690,363,129,0,0,1,Umberto Eco,419,1
852,8426414370,Lumeneditorial,,,Nombre de la Rosa y Apostillas a el Nombre de la Rosa / Name of the Rose and Annotations to The Name of the Rose,792.0,,0.0,0.0,2005.0,0,1062,0,0,0,0,0,Umberto Eco,419,1
853,8497592581,Debolsillo,,,El nombre de la rosa,782.0,Barcelona,3.0,5.058823529,2004.0,0,580,204,0,0,0,0,Umberto Eco,419,1
854,015600125X,Mariner Books,,,How to Travel with a Salmon and Other Essays,256.0,,0.0,0.0,1995.0,0,1227,0,0,0,0,0,Umberto Eco,419,1
855,8845246345,Rl Libri,,,Il nome della rosa,442.0,,3.0,5.058823529,2003.0,0,880,0,0,0,0,0,Umberto Eco,419,1
856,025320318X,Indiana University Press,,,The Role of the Reader,284.0,,0.0,0.0,1984.0,0,704,0,0,0,0,0,Umberto Eco,419,1
857,3829601867,Schirmer/Mosel,,,Candida Hofer,271.0,Munich,0.0,28.0,2005.0,0,879,353,0,0,0,0,Candida Höfer,2279,0
858,1590302257,Shambhala,,,The Art of War,224.0,,0.0,7.25,2005.0,0,1289,0,0,0,0,0,Sunzi,1432,0
859,1580624596,Adams Media Corp.,658.4,HD38 .S82513 2001,Sun tzu,202.0,"Avon, Mass",6.0,3.285714286,2001.0,0,1247,163,344,0,0,0,Sunzi,1432,0
860,1402561016,Recorded Books,,,The Art of War,340.12267196424136,,0.0,7.25,2003.0,0,1224,0,0,0,0,0,Sunzi,1432,0
861,043977439X,Scholastic,[Fic],PZ7.B131358 Lon 2006,The long-lost map,340.12267196424136,New York,3.0,46.88888889,2006.0,0,1273,270,236,0,729,4,Pierdomenico Baccalario,1830,0
862,1879582414,Platinum Press Inc.,,,Stories For Christmas,478.0,,0.0,402.0,2000.0,0,1628,0,0,0,0,0,Charles Dickens,466,0
863,1596009705,Brilliance Audio on CD Unabridged,,,The Three Musketeers ,340.12267196424136,,12.33333333,29.72727273,2005.0,0,545,0,0,0,0,0,Alexandre Dumas,2132,0
864,1416524517,Pocket Star Books,,,Cell,480.0,"New York, USA",2.3,32.74074074,2006.0,0,141,367,0,0,51,0,Stephen King,235,10
865,8497593790, Debolsillo,,,It-eso. - 14. ed.,340.12267196424136,,0.0,0.0,2013.0,0,1655,0,0,0,0,0,,0,0
866,1416524355,Pocket,,,Everything's Eventual,608.0,,3.038461538,15.90196078,2005.0,0,696,0,0,1,0,0,Stephen King,235,10
867,1416524347,Pocket,,,Pet Sematary,576.0,,7.333333333,23.66666667,2005.0,0,696,0,0,1,0,0,Stephen King,235,10
868,8497597729,Debolsillo,,,Insomnia,340.12267196424136,,4.0,2.375,2005.0,0,580,0,0,0,0,0,Stephen King,235,10
869,074352585X,Simon & Schuster Audio,,,The Man in the Black Suit ,340.12267196424136,,0.0,167.0,2002.0,0,1277,0,0,0,0,0,Stephen King,235,10
870,067102423X,Pocket Books,,,Bag of Bones,732.0,"New York, USA",1.142857143,23.4375,1999.0,0,1379,367,0,5,51,0,Stephen King,235,10
871,1587671166,Cemetery Dance Publications,,,The Illustrated Stephen King Trivia Book,404.0,,0.0,0.0,2005.0,0,382,0,0,0,0,0,Brian Freeman,1693,0
872,055347183X,Random House Audio,,,Gray Matter,340.12267196424136,,0.0,167.0,1993.0,0,1369,0,0,0,0,0,Stephen King,235,10
873,1582881804,Bookspan,,,The Body Snatchers ,340.12267196424136,,0.0,0.0,2005.0,0,1499,0,0,0,0,0,,0,0
874,034547063X,Ballantine Books,,,Black House,688.0,,3.833333333,26.53333333,2003.0,0,449,0,0,59,0,0,Stephen King,235,10
875,1580631606,Renaissance Books,813.54,,The Stephen King universe,478.0,"Los Angeles, Calif",0.0,28.66666667,2001.0,0,362,23,452,0,0,6,Stan Wiater,1435,0
876,074323359X,Simon & Schuster Libros en Español,,,Misery,368.0,"New York, USA",0.0,2.904761905,2002.0,0,351,367,0,0,51,0,Stephen King,235,10
877,1841155047,Fourth Estate,,,When Genius Failed,275.0,,35.0,0.090909091,2002.0,0,541,0,0,0,0,0,Roger Lowenstein,1872,0
878,857302710X,Suma de Letras,,,"Historiador, O",340.12267196424136,,0.0,0.0,2005.0,0,917,0,0,0,0,0,,0,0
879,1593081928,Barnes & Noble Classics,,,Kim (Barnes & Noble Classics,320.0,,3.0,4.4,2003.0,0,1520,0,0,0,0,0,Rudyard Kipling,250,0
880,1879794063,Archie Comic Publications,741.5/973,PN6728.A72 G58 1991,Archie Americana series,340.12267196424136,"[Mamaroneck, N.Y",0.0,2.5,1991.0,0,1486,245,262,0,0,0,John L. Goldwater,1935,0
881,1560764988,Wizards of the Coast,,,Sword and Shield,210.0,,0.0,0.0,1992.0,0,1265,0,0,8,0,0,John Terra,212,0
882,1415930686,Random House Audio,,,Cant Wait to Get to Heaven ,340.12267196424136,,0.0,167.0,2006.0,0,1369,0,0,0,0,0,Fannie Flagg,1076,2
883,184195795X,Canongate U.S.,,,Adios Hemingway,240.0,,0.0,0.0,2006.0,0,636,0,0,0,0,0,Leonardo Padura Fuentes,454,0
884,1892145022,Little Bookroom,974.7/1,F128.5 .W58 1999,Here is New York,56.0,New York,38.0,33.6,1999.0,0,377,270,111,0,729,0,E. B. White,1350,0
885,1585421774,Jeremy P. Tarcher,,,In search of Captain Zero,328.0,New York,0.0,0.0,2001.0,0,1589,270,0,0,729,0,A. C. Weisbecker,2115,0
886,1857999800,Phoenix (an Imprint of The Orion Publishing Group Ltd ),,,Beyond the Devil's Teeth,336.0,,0.0,2.0,1997.0,0,702,0,0,0,0,0,Tahir Shah,2168,0
887,1555916228,Fulcrum Pub.,70.92,PN4874.T444 T46 2007,The gonzo way,340.12267196424136,"Golden, Colo",0.0,201.0,2007.0,0,1003,351,54,0,0,0,Anita Thompson,277,0
888,222109073X,Robert Laffont,,,Hell's Angels,345.0,,0.0,1.8,2000.0,0,408,0,0,0,0,0,Hunter S. Thompson,152,0
889,074325807X,Simon & Schuster,,,Benjamin Franklin,586.0,New York,35.0,69.1,2004.0,0,470,270,0,62,729,0,Walter Isaacson,306,0
890,1401301886,Hyperion,823/.92,PR6101.H47 T44 2007,There's no place like here,352.0,New York,7.0,105.33333329999999,2007.0,0,1143,270,443,10,729,18,Cecelia Ahern,671,0
891,074349671X,Washington Square press,,,The Tenth Circle,340.12267196424136,,0.0,55.0,2006.0,0,736,0,0,0,0,0,Jodi Picoult,185,6
892,1556591403,Copper Canyon Press,,PL2677.H3 A26 2000,The collected songs of Cold Mountain,309.0,"Port Townsend, Wash",0.0,1.0,2000.0,0,1698,265,0,0,0,0,Hanshan,489,0
893,1401303277,Hyperion,813/.6,PS3601.L335 F596 2006,For one more day,197.0,New York,0.0,60.4,2006.0,0,1143,270,287,10,729,205,Mitch Albom,274,3
894,1857993284,PDF/Epub File,,,Sophie's world,340.12267196424136,,0.0,0.0,1991.0,0,413,0,0,0,0,0,,0,0
895,1569715149,Dark Horse,,,Star Wars,144.0,,0.0,0.0,2001.0,0,728,0,0,0,0,0,,0,0
896,184416411X,Games Workshop,,,Outlander (Necromunda Novels),256.0,,0.0,0.0,2006.0,0,1629,0,0,0,0,0,Matt Keefe,104,0
897,1931082898,Library of America,813/.52,PS3511.A86 A6 2006,"Novels, 1926-1929",340.12267196424136,New York,0.0,85.0,2006.0,0,654,270,69,0,729,0,William Faulkner,1249,0
898,1883011698,Literary Classics of the United States,813/.52,PS3511.A86 A6 1999,"Novels, 1957-1962",1008.0,New York,6.0,3.2,1999.0,0,1409,270,69,0,729,0,William Faulkner,1249,0
899,9684581149,"Ediciones Maeva, S.A.",,,El Clan Del Oso Cavernario/the Clan of the Cave Bear,340.12267196424136,,4.0,31.65217391,1985.0,0,1068,0,0,0,0,0,Jean M. Auel,794,1
900,8420469432,Alfaguara,864/.64,PN5316.P466 A25 2005,No me cogeréis vivo (2001-2005),537.0,Madrid,0.0,0.0,2005.0,0,1066,165,180,0,0,0,Arturo Pérez-Reverte,398,0
901,015640057X,Harcourt Brace & Co.,818/.5403,PS3527.I865 Z4642 1989,Henry and June,281.0,San Diego,0.0,58.0,1989.0,0,836,363,246,0,0,0,Anaïs Nin,1144,0
902,1586853333,Gibbs Smith,646.7/0084/2,HQ775 .K565 2004,The big book of boy stuff,292.0,"Salt Lake, Utah",0.0,1.0,2004.0,0,1047,205,89,0,0,0,Bart King,1546,0
903,2070536289,Gallimard Jeunesse,,,Les Nouvelles Recettes irrésistibles de Roald Dahl,64.0,,0.0,0.0,2002.0,0,1463,0,0,0,0,0,Roald Dahl,1999,0
904,3499156938,Rowohlt Tb.,,,Boy,340.12267196424136,,25.0,2.888888889,1986.0,0,337,0,0,0,0,0,Roald Dahl,1999,0
905,8433920863,Anagrama,,,Relatos de lo inesperado,340.12267196424136,"Barcelona, Spain",0.0,0.0,2016.0,0,47,147,0,0,0,0,Roald Dahl,1999,0
906,3499158477,Rowohlt Taschenbuch Verlag GmbH,,,Konfetti,123.0,,0.0,0.0,2005.0,0,997,0,0,0,0,0,Roald Dahl,1999,0
907,071267716X,Century,,,Eat Right 4 Your Type,384.0,,0.0,0.0,1998.0,0,218,0,0,0,0,0,,0,0
908,1578569508,WaterBrook Press,,,Leading with a Limp,206.0,,0.0,20.875,2006.0,0,554,0,0,0,0,0,Dan B. Allender,2123,0
909,046011347X,Dent,823/.5,PZ3.S9765 Tal15,"A tale of a tub, and other satires",279.0,London,0.0,80.0,1975.0,0,184,188,403,0,0,0,Jonathan Swift,1428,0
910,014118616X,Penguin Books,823/.914,PR6063.U7 S25 2001,"The sea, the sea",495.0,New York,20.0,1.5,2001.0,0,397,270,324,1,729,89,Iris Murdoch,218,0
911,014002476X,Penguin (Non-Classics),,,The Unicorn,272.0,,0.0,0.666666667,1987.0,0,569,0,0,0,0,0,Iris Murdoch,218,0
912,000649689X,HarperCollins Publishers Ltd,,,Glittering Images (Church of England),512.0,,0.0,0.0,1996.0,0,1455,0,0,0,0,0,Susan Howatch,1810,0
913,000649692X,HarperCollins Publishers Ltd,,,Glamorous Powers (Church of England),512.0,,0.0,0.0,1996.0,0,1455,0,0,0,0,0,Susan Howatch,1810,0
914,1402559445,Recorded Books,,,The Gunslinger The Dark Tower I,340.12267196424136,,0.5555555560000001,23.77777778,2003.0,0,1224,0,0,0,0,0,Stephen King,235,10
915,1860465811,Harvill Press,,,Wind-Up Bird Chronicle,613.0,,0.1,43.66666667,1999.0,0,756,0,0,0,0,0,春樹 村上,1183,2
916,2268041042,Editions du Rocher,,,Vengeance,243.0,,0.0,0.0,2001.0,0,738,0,0,0,0,0,Dan Simmons,404,1
917,009928345X,Vintage,,,Memories of a Catholic Girlhood,208.0,,0.0,0.0,2000.0,0,902,0,0,0,0,0,"McCarthy, Mary",10,0
918,037571894X,Vintage,,,A Wild Sheep Chase,368.0,,0.0,112.4,2002.0,0,902,0,0,0,0,0,春樹 村上,1183,2
919,8483103079,Tusquets editores,,,Tokio blues,383.0,"Barcelona, Spain",0.0,0.0,2006.0,0,604,147,0,0,0,0,春樹 村上,1183,2
920,1400078474,Vintage,,,Love,224.0,,0.0,12.875,2005.0,0,902,0,0,0,0,0,Toni Morrison,451,3
921,140003342X,Vintage,,,Song of Solomon,340.12267196424136,,2.0,4.466666667,2004.0,0,902,0,0,0,0,0,Toni Morrison,451,3
922,1400076218,Vintage International,813/.54,PS3563.O8749 J38 2004,Jazz,229.0,New York,19.75,4.0,2004.0,0,1128,270,345,0,729,667,Toni Morrison,451,3
923,1400033438,Vintage International,813/.54,PS3563.O8749 S8 2004,Sula,174.0,New York,3.0,10.84615385,2004.0,0,1128,270,345,0,729,667,Toni Morrison,451,3
924,8440635869,Ediciones B.,,,Sula,184.0,Barcelona,3.0,10.84615385,1988.0,0,963,204,0,0,0,0,Toni Morrison,451,3
925,2264026219,Editions 10/18,,,Tar baby / par Toni Morrison ; nouvelle traduction de l'américain par Jean Guiloineau,431.0,,0.0,0.0,1997.0,0,1374,0,0,0,0,0,Morrison,233,0
926,1400033446,Vintage International,813/.54,PS3563.O8749 T37 2004,Tar baby,305.0,New York,4.0,10.11111111,2004.0,0,1128,270,345,0,729,667,Toni Morrison,451,3
927,1566915902,Avalon Travel Publishing,,,Foghorn Outdoors Pacific Northwest Hiking,912.0,,0.0,0.0,2005.0,0,134,0,0,0,0,0,,0,0
928,045121658X,New American Library,,,It can't happen here,383.0,New York,12.66666667,1.5555555559999998,2005.0,0,1419,270,0,6,729,0,Sinclair Lewis,606,0
929,1593080360,Barnes & Noble,813/.52,PS3523.E94 M2 2003,Main Street,526.0,New York,17.0,3.928571429,2003.0,0,1470,270,69,0,729,0,Sinclair Lewis,606,0
930,1931082081,Library of America,813/.52,PS3523.E94 A6 2002,Arrowsmith,1346.0,New York,0.0,29.64285714,2002.0,0,654,270,69,0,729,0,Sinclair Lewis,606,0
931,2859405461,Phébus,,,Elmer Gantry,342.0,,35.0,63.22222222,1998.0,0,302,0,0,0,0,0,Sinclair Lewis,606,0
932,3442726328,"Wilhelm Goldmann Verlag, GmbH",,,Die Geisha,572.0,,0.0,0.0,2000.0,0,671,0,0,0,0,0,Arthur Golden,1645,0
933,1418503460,Thomas Nelson,,,Living on the Ragged Edge Workbook,128.0,,0.0,0.0,2005.0,0,755,0,0,1,0,0,Charles R. Swindoll,1221,0
934,1590525132,Multnomah,813/.54,PS3568.I83165 R58 1997,Redeeming love,479.0,"Sisters, Or",14.25,41.27777778,1997.0,0,1246,175,345,0,0,667,Francine Rivers,2059,2
935,1414307640,Tyndale House Publishers,,,Forever (Firstborn Series #5),346.0,,20.0,16.92307692,2007.0,0,309,0,0,3,0,0,Karen Kingsbury,734,5
936,031024756X,Zondervan,,,"Ever After (Even Now, Book 2)",352.0,,35.0,55.375,2007.0,0,1492,0,0,0,0,0,Karen Kingsbury,734,5
937,3596132444,"Fischer (Tb.), Frankfurt",,,Geheimnisse und Lügen.,303.0,,0.0,0.0,1998.0,0,198,0,0,0,0,0,Tim OBrien,1201,0
938,067978117X,Vintage,,,The Living and the Dead,448.0,,12.0,51.54545455,1997.0,0,902,0,0,0,0,0,Paul Hendrickson,1507,0
939,1576839508,Th1nk Books,,,Bright Purple,213.0,,0.0,42.5,2006.0,0,1030,0,0,0,0,0,Melody Carlson,925,0
940,1400095417,Anchor,,,The Promise,384.0,,1.5,86.83333333,2005.0,0,582,0,0,0,0,0,Chaim Potok,1905,0
941,044900113X,Ballantine Books,,,In the Beginning,416.0,,39.0,70.375,1997.0,0,449,0,0,59,0,0,Chaim Potok,1905,0
942,1400031044,Anchor,,,My Name Is Asher Lev,384.0,,26.33333333,6.0,2003.0,0,582,0,0,0,0,0,Chaim Potok,1905,0
943,2207254410,Denoël,,,L'Echiquier du mal (L'intégrale),999.0,,0.0,0.0,2003.0,0,801,0,0,0,0,0,Dan Simmons,404,1
944,8440641648,Ediciones B,,,Un Verano Tenebroso,340.12267196424136,,0.0,0.0,1994.0,0,744,0,0,0,0,0,Dan Simmons,404,1
945,2266106341,Pocket,,,"L'Eveil d'Endymion, tome 2",340.12267196424136,,0.0,0.0,2000.0,0,696,0,0,1,0,0,Dan Simmons,404,1
946,220724038X,Denoël,,,Les Larmes d'Icare,357.0,,0.0,0.0,1994.0,0,801,0,0,0,0,0,Dan Simmons,404,1
947,2268043185,Editions Du Rocher,,,L'Epée de Darwin,436.0,,0.0,0.0,2002.0,0,968,0,0,0,0,0,Dan Simmons,404,1
948,2226074740,Albin Michel,,,Les fils des ténèbres,459.0,,0.0,0.0,1994.0,0,182,0,0,0,0,0,Dan Simmons,404,1
949,3442353920,Goldmann,,,Endymion. Pforten der Zeit.,668.0,,0.0,0.0,2001.0,0,1367,0,0,0,0,0,Dan Simmons,404,1
950,8440622708,Ediciones B,,,Los Vampiros de La Mente,340.12267196424136,,0.0,0.0,1992.0,0,744,0,0,0,0,0,Dan Simmons,404,1
951,077378232X,General Publishing,,,THE SECOND (2nd) OMNI BOOK OF SCIENCE FICTION (2) Two,340.12267196424136,,0.0,0.0,1981.0,0,1359,0,0,0,0,0,Ellen Datlow,1211,0
952,1931081883,Subterranean Press,,,Ilium (Limited Edition),680.0,,0.0,0.0,2003.0,0,1389,0,0,0,0,0,,0,0
953,067162413X,Pocket Books,122,PS3563.C3345 S92 1987x,Swan song,956.0,New York,0.0,74.0,1987.0,0,1379,270,208,5,729,0,Robert R. McCammon,639,0
954,067176991X,Pocket,,,Mystery Walk,432.0,,0.0,140.75,1992.0,0,696,0,0,1,0,0,Robert R. McCammon,639,0
955,042518160X,Berkley Books,700/.4164,P96.H65 K5 2001,Stephen King's danse macabre.,400.0,New York,7.0,10.77777778,2001.0,0,1425,270,319,6,729,0,Stephen King,235,10
956,1587671409,Cemetery Dance Publications,,,The Secretary of Dreams,290.0,,0.0,0.0,2006.0,0,382,0,0,0,0,0,Stephen King,235,10
957,2226131906,Albin Michel,,,Dreamcatcher,684.0,"Paris, France",2.0,35.33333333,2002.0,0,182,72,0,0,0,0,Stephen King,235,10
958,2253147702,LGF,,,Jessie,411.0,,0.0,0.0,2001.0,0,1588,0,0,0,0,0,Stephen King,235,10
959,9506440824,Plaza y Janes,,,"Torre Oscura VII, La - Tomo 2",340.12267196424136,,0.0,0.0,2006.0,0,822,0,0,0,0,0,Stephen King,235,10
960,045052468X,New English Library,813.54,,The dark half,468.0,London,1.4,8.631578947000001,1990.0,0,453,188,452,0,0,6,Stephen King,235,10
961,060981088X,Plaza y Janes,,,"El Umbral de la Noche (Los Jet De Plaza & Janes. Biblioteca De Stephen King. 102, 3.)",422.0,,4.583333333,8.409090909,2001.0,0,822,0,0,0,0,0,Stephen King,235,10
962,9998691567,Columbia Pictures Pubns,,,Stand by Me,340.12267196424136,,0.0,0.0,1986.0,0,1129,0,0,0,0,0,Raynold Gideon,1128,0
963,8401321689,Plaza & Janes Editories Sa,,,LA Danza De LA Muerte/the Stand,340.12267196424136,,1.6666666669999999,5.1,1986.0,0,322,0,0,0,0,0,Stephen King,235,10
964,061873516X,Houghton Mifflin,813/.54,PS3568.O855 E94 2006,Everyman,340.12267196424136,Boston,0.0,44.15384615,2006.0,0,280,6,345,0,3,667,Philip Roth,846,2
965,1400033888,Vintage International,949.61/803/092,PL248.P34 .Z7813 2006,Istanbul,384.0,New York,1.0,134.0,2006.0,0,1128,270,384,0,729,0,Orhan Pamuk,1402,0
966,1400078652,Vintage Books,894/.353,PL248.P34 K3713 2006,The black book,340.12267196424136,New York,1.0,99.83333333,2006.0,0,940,270,406,0,729,0,Orhan Pamuk,1402,0
967,9707707763,Alfaguara,,,La Vida Nueva,379.0,,0.0,41.75,2006.0,0,1066,0,0,0,0,0,Orhan Pamuk,1402,0
968,8466368876,Punto de Lectura,,,Me llamo Rojo,687.0,,1.0,7.727272727000001,2007.0,0,533,0,0,0,0,0,Orhan Pamuk,1402,0
969,080215042X,Grove Weidenfelds,,,The labyrinth of solitude,398.0,New York,1.5,41.8,1985.0,0,799,270,0,0,729,0,Octavio Paz,1152,0
970,2080682911,Flammarion,,,Possession,507.0,,0.0,0.0,2002.0,0,1534,0,0,0,0,0,,0,0
971,1400041260,Knopf,823/.914,PR6056.I86 A6 2003b,The bookshop,472.0,New York,59.0,58.5,2003.0,0,1147,270,324,13,729,89,Penelope Fitzgerald,2120,0
972,006079528X,Amistad,,,Lost in the City,288.0,,20.0,1.5,2004.0,0,1201,0,0,0,0,0,Edward P. Jones,1930,0
973,847223746X,TusQuets,,,El Mundo Segun Garp / The World According to Garp,340.12267196424136,,0.0,0.0,2002.0,0,771,0,0,0,0,0,John Irving,493,3
974,2868698220,Actes Sud,,,Americana,454.0,,0.0,201.0,1993.0,0,319,0,0,0,0,0,Don DeLillo,2159,0
975,3257211945,"Diogenes Verlag AG,Switzerland",,,Das Hotel New Hampshire,596.0,,0.0,0.0,1998.0,0,1071,0,0,0,0,0,John Irving,493,3
976,8472238660,TusQuets,,,El Hotel New Hampshire/the Hotel New Hampshire,457.0,,0.0,0.0,1986.0,0,771,0,0,0,0,0,John Irving,493,3
977,081297655X,Modern Library,,,Wonderland,528.0,,0.0,94.16666667,2006.0,0,1343,0,0,0,0,0,Joyce Carol Oates,65,1
978,1843544121,Atlantic Books,,,Rape,160.0,,0.0,40.72727273,2005.0,0,1622,0,0,0,0,0,Joyce Carol Oates,65,1
979,8497936086,Debolsillo,,,El Teatro De Sabbath/ Sabbath's Theater (Contemporanea),501.0,,0.0,0.0,2006.0,0,580,0,0,0,0,0,,0,0
980,1583377824,"Teacher's Pet Publications, Inc.",,,Puzzle Pack,134.0,,0.0,0.0,2005.0,0,1288,0,0,0,0,0,Mary B. Collins,1550,0
981,1889032204,Timeless Texts,,,Teach Them Diligently,160.0,,0.0,167.0,2000.0,0,1596,0,0,0,0,0,Louis Paul Priolo,1396,0
982,009928555X,Vintage,,,Set This House on Fire,568.0,,4.0,86.2,2001.0,0,902,0,0,0,0,0,William Styron,1130,0
983,159853002X,Library of America,813/.52,PS3503.E4488 A6 2007,"Novels, 1956-1964",340.12267196424136,New York,0.0,3.0,2007.0,0,654,270,69,0,729,0,Saul Bellow,1656,0
984,3518376780,Suhrkamp,,,Moderato cantabile. Roman.,122.0,,0.0,0.0,1985.0,0,1437,0,0,0,0,0,,0,0
985,1892391368,Tachyon Publications,,,The Line Between,206.0,,0.0,0.0,2006.0,0,301,0,0,0,0,0,Peter S. Beagle,1115,0
986,1885972105,Runa Raven Pr,,,Uncle Setnakt's Essential Guide to the Left Hand Path,340.12267196424136,,0.0,8.0,1999.0,0,194,0,0,0,0,0,,0,0
987,207036187X,Gallimard,,PQ2607U8245 P4,Les petits chevaux de Tarquinia,220.0,[Paris],0.0,402.0,1953.0,0,721,262,0,0,0,0,"Duras, Marguerite.",1214,0
988,2070394824,Gallimard,,,Les Jeux Sont Faits,164.0,,0.0,0.0,1990.0,0,721,0,0,0,0,0,Jean-Paul Sartre,1700,0
989,1400042550,Everyman's Library,,,"The Plague, The Fall, Exile and the Kingdom, and Selected Essays",656.0,,0.0,167.0,2004.0,0,763,0,0,0,0,0,Albert Camus,183,0
990,2040284877,Gauthier-Villars,,,Letranger,157.0,,0.0,0.0,2001.0,0,1491,0,0,0,0,0,Albert Camus,183,0
991,1883011493,Library of America,813/.087208054,PS648.D4 C697 1997,Crime novels,892.0,New York,0.0,7.0,1997.0,0,654,270,416,0,729,0,"Thompson, Jim",21,0
992,185723135X,Orbit,,,Use of weapons,368.0,London,0.0,6.4,1997.0,0,89,188,0,2,0,0,Iain M. Banks,816,0
993,1597800449,Night Shade Books,,,The Algebraist,434.0,,0.0,49.66666667,2006.0,0,651,0,0,0,0,0,Iain M. Banks,816,0
994,1857231465,Orbit,,,The Player of Games,320.0,"London, UK",0.0,3.75,1989.0,0,89,95,0,2,0,0,Iain M. Banks,816,0
995,074341196X,Pocket,,,Inversions,400.0,,0.0,0.0,2001.0,0,696,0,0,1,0,0,Iain M. Banks,816,0
996,3453196791,Heyne,,,Exzession.,655.0,,0.0,0.0,2002.0,0,1382,0,0,0,0,0,Iain M. Banks,816,0
997,014002154X,Penguin (Non-Classics),,,An Unofficial Rose,288.0,,0.0,82.0,1987.0,0,569,0,0,0,0,0,Iris Murdoch,218,0
998,1931082197,Library of America,813/.54,PS3552.O874 A6 2002,The sheltering sky,938.0,New York,0.666666667,55.72727273,2002.0,0,654,270,345,0,729,667,Paul Bowles,1553,0
999,1931082200,Library of America,813/.54,PS3552.O874 A6 2002b,Collected stories & later writings,1062.0,New York,2.0,36.6,2002.0,0,654,270,345,0,729,667,Paul Bowles,1553,0
1000,006083482X,Harper Perennial Modern Classics,,,The Sheltering Sky (P.S.),313.0,,2.0,0.0,2005.0,0,607,0,0,0,0,0,Paul Bowles,1553,0
1001,159497098X,Public Square Books,,,Buenos Presagios: las buenas y ajustadas profecias de Agnes La Chalada / Good Omens,318.0,,0.0,0.0,2005.0,0,1706,0,0,0,0,0,Neil Gaiman,945,2
1002,1566631327,I.R. Dee,943.6/13044,B3376.W564 J36 1996,Wittgenstein's Vienna,314.0,Chicago,0.0,0.0,1996.0,0,691,323,284,0,0,0,Allan Janik,2181,0
1003,2707301485,Éditions de Minuit,,PQ2603.E378 E5 1967,En attendant Godot,134.0,[Paris],0.0,51.36363636,1983.0,0,1181,262,0,0,0,0,Samuel Beckett,421,0
1004,1840025956,OBERON BOOKS LTD.,,,COMING OF GODOT: A SHORT HISTORY OF A MASTERPIECE.,340.12267196424136,LONDON,0.0,0.0,2005.0,0,1350,230,0,0,0,0,JONATHAN CROALL,1765,0
1005,014018922X,Penguin Books,852/.912,PQ4835.I7 S413 1995,Six characters in search of an author and other plays,205.0,London,0.0,1.0,1995.0,0,397,188,134,1,0,0,Luigi Pirandello,2185,0
1006,048628459X,Dover Publications,853/.912,PQ4835.I7 A225 1995,The oil jar and other stories,93.0,New York,0.0,0.5,1995.0,0,1004,270,181,0,729,0,Luigi Pirandello,2185,0
1007,1590171152,New York Review Books,853/.912,PQ4835.I7 F813 2005,The late Mattia Pascal,252.0,New York,0.0,80.0,2005.0,0,58,270,181,0,729,0,Luigi Pirandello,2185,0
1008,074346754X,Pocket Books,,CPB Box no. 2075 vol. 9,Homecoming,262.0,New York,0.0,57.33333333,2003.0,0,1379,270,0,5,729,0,Christie Golden,82,6
1009,041377418X,Methuen Drama,,,Glengarry Glen Ross,190.0,,35.0,0.333333333,2004.0,0,1165,0,0,0,0,0,David Mamet,1726,0
1010,1551111721,Broadview Press,823,PR6005.O4 L67 2001,Lord Jim,455.0,"Peterborough, Ont",0.5,3.25,2001.0,0,1118,272,247,0,0,1,Joseph Conrad,243,0
1011,1400040663,Knopf,,PT2662.E7 F713 2006,Frost,341.0,New York,0.0,35.0,2006.0,0,1147,270,0,13,729,0,Thomas Bernhard,2226,0
1012,188301106X,Library of America,811/.52,PS3511.R94 A6 1995,"Collected poems, prose & plays",1036.0,New York,0.0,0.4,1995.0,0,654,270,55,0,729,0,Robert Frost,1271,0
1013,1586634496,SparkNotes,,,Spark Notes Streetcar Named Desire,88.0,,0.0,167.0,2002.0,0,384,0,0,0,0,0,SparkNotes Editors,998,0
1014,1416500405,Pocket Books,,,Pygmalion,224.0,"New York, USA",40.0,54.85714286,2005.0,0,1379,367,0,5,51,0,George Bernard Shaw,1953,0
1015,159113644X,"Booklocker.com, Inc.",,,THE PLAY SOLDIER,284.0,,0.0,0.0,2006.0,0,1586,0,0,0,0,0,Chet Green,1483,0
1016,031229543X,Palgrave Macmillan,,,Education As My Agenda,336.0,,0.0,0.0,2005.0,0,517,0,0,0,0,0,Jo Ann Robinson,1882,0
1017,1587263831,"Ann Arbor Media Group, LLC",813/.3,,The scarlet letter,214.0,"Ann Arbor, MI",13.0,12.45454545,2006.0,0,271,281,342,0,0,0,Nathaniel Hawthorne,1666,0
1018,074326469X,Kaplan Education,,,The Scarlet Letter,544.0,,18.0,15.57446809,2005.0,0,494,0,0,0,0,0,Nathaniel Hawthorne,1666,0
1019,014044923X,Penguin Books,193,B3313.J43 E5 2003,Beyond good and evil,240.0,London,0.0,58.2,2003.0,0,397,188,37,1,0,0,Friedrich Nietzsche,1019,0
1020,2864240157,Métailié,,,Premières histoires,205.0,,0.0,0.0,1995.0,0,975,0,0,0,0,0,,0,0
